order_id,date,product,region,segment,quantity,unit_price,discount,customer_age,customer_loyalty_years,marketing_spend,competitor_price_index,revenue,profit_margin,profit,month,year,quarter,product_encoded,region_encoded,segment_encoded
ORD-04086,2023-06-20,Headphones,Central,Online,3,936.46,0.28,58,8.8,2046.38,1.13,2022.75,0.139,281.16,6,2023,2,0,0,1
ORD-04087,2023-06-21,Headphones,South,Enterprise,6,1583.13,0.26,20,1.4,4585.31,1.09,7029.1,0.233,1637.78,6,2023,2,0,3,0
ORD-04088,2023-06-21,Webcam,East,Online,8,1838.25,0.06,18,5.9,3208.67,1.1,13823.64,0.491,6787.41,6,2023,2,7,1,1
ORD-04089,2023-06-21,Keyboard,East,Enterprise,6,1382.48,0.11,38,0.3,821.05,0.92,7382.44,0.209,1542.93,6,2023,2,1,1,0
ORD-04090,2023-06-21,Tablet,West,Online,16,523.33,0.23,28,3.1,3650.5,1.05,6447.43,0.487,3139.9,6,2023,2,6,4,1
ORD-04091,2023-06-21,Laptop,East,Enterprise,16,1235.32,0.06,33,1.5,1832.24,0.86,18579.21,0.142,2638.25,6,2023,2,2,1,0
ORD-04092,2023-06-21,Laptop,Central,SMB,3,1941.41,0.18,52,9.8,2498.72,1.13,4775.87,0.418,1996.31,6,2023,2,2,0,3
ORD-04093,2023-06-21,Phone,Central,SMB,17,1975.73,0.21,38,0.1,2133.73,1.01,26534.05,0.276,7323.4,6,2023,2,5,0,3
ORD-04094,2023-06-22,Keyboard,Central,Online,6,1302.6,0.2,58,3.5,3655.91,1.13,6252.48,0.178,1112.94,6,2023,2,1,0,1
ORD-04095,2023-06-22,Mouse,West,Retail,6,1779.63,0.21,28,3.0,1167.74,0.88,8435.45,0.415,3500.71,6,2023,2,4,4,2
ORD-04096,2023-06-22,Tablet,South,SMB,19,440.68,0.21,48,6.6,2003.01,0.85,6614.61,0.103,681.3,6,2023,2,6,3,3
ORD-04097,2023-06-22,Monitor,West,Enterprise,15,529.85,0.29,66,0.6,3748.27,1.08,5642.9,0.239,1348.65,6,2023,2,3,4,0
ORD-04098,2023-06-22,Phone,Central,Retail,19,1908.13,0.1,18,8.1,3553.44,0.82,32629.02,0.342,11159.12,6,2023,2,5,0,2
ORD-04099,2023-06-22,Webcam,West,Enterprise,2,313.71,0.26,58,4.7,1088.55,0.9,464.29,0.192,89.14,6,2023,2,7,4,0
ORD-04100,2023-06-22,Tablet,Central,Enterprise,8,422.66,0.01,49,4.5,1818.25,1.16,3347.47,0.233,779.96,6,2023,2,6,0,0
ORD-04101,2023-06-23,Keyboard,North,SMB,7,870.07,0.09,20,2.3,170.38,0.85,5542.35,0.137,759.3,6,2023,2,1,2,3
ORD-04102,2023-06-23,Tablet,North,Online,8,1199.69,0.01,49,4.9,2697.85,0.95,9501.54,0.441,4190.18,6,2023,2,6,2,1
ORD-04103,2023-06-23,Webcam,East,Online,13,1227.44,0.2,59,3.6,1476.61,1.18,12765.38,0.269,3433.89,6,2023,2,7,1,1
ORD-04104,2023-06-23,Headphones,South,Enterprise,15,619.35,0.03,22,2.5,158.14,0.81,9011.54,0.158,1423.82,6,2023,2,0,3,0
ORD-04105,2023-06-23,Laptop,North,SMB,12,1845.2,0.25,60,1.7,2181.05,0.98,16606.8,0.18,2989.22,6,2023,2,2,2,3
ORD-04106,2023-06-24,Headphones,Central,Enterprise,15,1834.44,0.19,54,7.3,4641.66,1.11,22288.45,0.21,4680.57,6,2023,2,0,0,0
ORD-04107,2023-06-24,Laptop,West,Retail,14,814.53,0.01,29,1.4,4624.67,1.16,11289.39,0.192,2167.56,6,2023,2,2,4,2
ORD-04108,2023-06-24,Phone,West,Enterprise,7,896.87,0.21,31,1.7,1923.3,1.09,4959.69,0.301,1492.87,6,2023,2,5,4,0
ORD-04109,2023-06-24,Webcam,East,SMB,17,1419.87,0.26,61,5.8,2300.97,1.16,17861.96,0.462,8252.23,6,2023,2,7,1,3
ORD-04110,2023-06-24,Keyboard,West,Enterprise,5,1342.84,0.2,68,2.3,1289.14,0.81,5371.36,0.174,934.62,6,2023,2,1,4,0
ORD-04111,2023-06-25,Keyboard,North,SMB,10,795.48,0.01,26,4.6,434.71,0.84,7875.25,0.281,2212.95,6,2023,2,1,2,3
ORD-04112,2023-06-25,Tablet,West,Online,19,857.78,0.26,24,5.5,3500.24,1.1,12060.39,0.366,4414.1,6,2023,2,6,4,1
ORD-04113,2023-06-25,Phone,North,SMB,18,728.68,0.22,33,2.7,4020.26,1.1,10230.67,0.174,1780.14,6,2023,2,5,2,3
ORD-04114,2023-06-25,Keyboard,North,Retail,10,509.0,0.11,45,3.4,4412.51,1.04,4530.1,0.162,733.88,6,2023,2,1,2,2
ORD-04115,2023-06-25,Mouse,South,SMB,2,943.37,0.1,24,2.1,4682.91,1.09,1698.07,0.162,275.09,6,2023,2,4,3,3
ORD-04116,2023-06-25,Mouse,East,Retail,6,1388.55,0.14,31,4.6,4588.22,1.14,7164.92,0.453,3245.71,6,2023,2,4,1,2
ORD-04117,2023-06-26,Headphones,Central,Retail,3,1496.84,0.26,49,9.9,234.18,1.02,3322.98,0.385,1279.35,6,2023,2,0,0,2
ORD-04118,2023-06-26,Laptop,North,Enterprise,19,1568.8,0.08,25,3.6,4892.67,1.18,27422.62,0.235,6444.32,6,2023,2,2,2,0
ORD-04119,2023-06-26,Tablet,East,Retail,5,780.73,0.03,44,6.5,1959.56,1.08,3786.54,0.461,1745.59,6,2023,2,6,1,2
ORD-04120,2023-06-27,Monitor,Central,SMB,7,1541.04,0.26,67,6.4,4441.93,0.99,7982.59,0.481,3839.63,6,2023,2,3,0,3
ORD-04121,2023-06-28,Webcam,West,Online,7,62.71,0.01,20,7.9,2259.72,0.97,434.58,0.259,112.56,6,2023,2,7,4,1
ORD-04122,2023-06-28,Laptop,East,SMB,10,980.25,0.27,44,7.1,2168.73,1.1,7155.82,0.304,2175.37,6,2023,2,2,1,3
ORD-04123,2023-06-28,Phone,East,Online,1,1598.11,0.09,47,0.1,154.83,1.05,1454.28,0.243,353.39,6,2023,2,5,1,1
ORD-04124,2023-06-28,Keyboard,East,Retail,11,1278.59,0.15,51,3.1,356.96,1.13,11954.82,0.191,2283.37,6,2023,2,1,1,2
ORD-04125,2023-06-29,Laptop,West,Enterprise,7,974.42,0.04,43,8.7,3389.27,1.11,6548.1,0.412,2697.82,6,2023,2,2,4,0
ORD-04126,2023-06-29,Monitor,West,Retail,6,1307.05,0.27,54,5.4,4694.44,1.01,5724.88,0.36,2060.96,6,2023,2,3,4,2
ORD-04127,2023-06-29,Monitor,East,Retail,6,1818.54,0.22,57,1.0,1199.56,1.18,8510.77,0.247,2102.16,6,2023,2,3,1,2
ORD-04128,2023-06-30,Mouse,South,Online,13,1154.44,0.28,68,2.8,560.2,1.08,10805.56,0.106,1145.39,6,2023,2,4,3,1
ORD-04129,2023-06-30,Phone,North,SMB,16,1609.58,0.2,39,2.8,1147.9,0.88,20602.62,0.405,8344.06,6,2023,2,5,2,3
ORD-04130,2023-06-30,Laptop,West,Enterprise,13,1962.45,0.06,49,8.7,1140.37,1.05,23981.14,0.291,6978.51,6,2023,2,2,4,0
ORD-04131,2023-06-30,Tablet,South,Enterprise,2,1425.86,0.09,58,5.5,1536.36,0.88,2595.07,0.129,334.76,6,2023,2,6,3,0
ORD-04132,2023-06-30,Laptop,West,Enterprise,19,1167.99,0.15,19,6.1,564.24,1.02,18863.04,0.15,2829.46,6,2023,2,2,4,0
ORD-04133,2023-06-30,Mouse,East,Enterprise,19,123.1,0.18,64,3.7,1254.08,1.12,1917.9,0.351,673.18,6,2023,2,4,1,0
ORD-04134,2023-07-01,Headphones,South,SMB,19,780.23,0.28,25,0.6,4614.25,1.13,10673.55,0.319,3404.86,7,2023,3,0,3,3
ORD-04135,2023-07-01,Monitor,Central,Enterprise,18,1152.61,0.12,59,0.8,4462.07,1.06,18257.34,0.196,3578.44,7,2023,3,3,0,0
ORD-04136,2023-07-01,Phone,North,Online,6,1604.55,0.21,24,4.2,1649.89,1.11,7605.57,0.156,1186.47,7,2023,3,5,2,1
ORD-04137,2023-07-01,Phone,North,Online,2,904.3,0.29,36,1.8,4984.78,0.99,1284.11,0.454,582.99,7,2023,3,5,2,1
ORD-04138,2023-07-01,Tablet,West,Enterprise,19,1922.11,0.05,50,1.0,1561.93,1.02,34694.09,0.154,5342.89,7,2023,3,6,4,0
ORD-04139,2023-07-02,Phone,North,Enterprise,6,580.0,0.26,19,2.6,3636.97,1.15,2575.2,0.134,345.08,7,2023,3,5,2,0
ORD-04140,2023-07-02,Mouse,Central,SMB,15,1501.91,0.13,20,7.4,3255.64,1.0,19599.93,0.348,6820.78,7,2023,3,4,0,3
ORD-04141,2023-07-02,Mouse,South,SMB,6,867.11,0.22,45,0.7,416.32,0.94,4058.07,0.201,815.67,7,2023,3,4,3,3
ORD-04142,2023-07-02,Mouse,South,Enterprise,3,997.68,0.09,31,4.5,1777.25,1.12,2723.67,0.363,988.69,7,2023,3,4,3,0
ORD-04143,2023-07-02,Phone,East,SMB,11,1614.88,0.1,32,8.3,4762.35,0.82,15987.31,0.296,4732.24,7,2023,3,5,1,3
ORD-04144,2023-07-03,Phone,South,Retail,8,627.62,0.01,38,2.7,349.25,1.18,4970.75,0.184,914.62,7,2023,3,5,3,2
ORD-04145,2023-07-03,Mouse,West,Enterprise,18,238.78,0.29,31,3.0,956.93,0.94,3051.61,0.128,390.61,7,2023,3,4,4,0
ORD-04146,2023-07-03,Phone,Central,SMB,17,1064.5,0.24,57,8.8,4857.63,1.05,13753.34,0.128,1760.43,7,2023,3,5,0,3
ORD-04147,2023-07-03,Webcam,East,Online,19,1081.15,0.03,35,6.5,294.98,1.07,19925.59,0.334,6655.15,7,2023,3,7,1,1
ORD-04148,2023-07-03,Phone,West,Enterprise,19,1604.48,0.3,66,8.0,2288.38,0.85,21339.58,0.403,8599.85,7,2023,3,5,4,0
ORD-04149,2023-07-03,Webcam,West,Enterprise,17,1938.22,0.18,56,2.9,4599.92,1.13,27018.79,0.376,10159.07,7,2023,3,7,4,0
ORD-04150,2023-07-04,Monitor,West,Online,4,157.84,0.26,37,10.0,4724.03,1.03,467.21,0.337,157.45,7,2023,3,3,4,1
ORD-04151,2023-07-04,Laptop,North,Online,7,1203.79,0.02,18,1.4,4898.67,0.93,8258.0,0.184,1519.47,7,2023,3,2,2,1
ORD-04152,2023-07-04,Keyboard,West,SMB,5,1378.49,0.12,26,9.6,2458.47,1.14,6065.36,0.445,2699.09,7,2023,3,1,4,3
ORD-04153,2023-07-04,Webcam,North,Online,16,1972.31,0.2,26,9.0,523.75,1.05,25245.57,0.352,8886.44,7,2023,3,7,2,1
ORD-04154,2023-07-04,Webcam,South,Retail,6,1888.05,0.03,60,5.5,3886.25,1.11,10988.45,0.378,4153.63,7,2023,3,7,3,2
ORD-04155,2023-07-05,Phone,North,Enterprise,14,1439.28,0.15,68,5.9,3574.02,1.2,17127.43,0.19,3254.21,7,2023,3,5,2,0
ORD-04156,2023-07-05,Keyboard,West,Retail,2,1067.49,0.13,55,7.8,2940.11,0.85,1857.43,0.205,380.77,7,2023,3,1,4,2
ORD-04157,2023-07-05,Headphones,Central,SMB,18,364.97,0.06,56,3.1,4452.36,1.1,6175.29,0.463,2859.16,7,2023,3,0,0,3
ORD-04158,2023-07-05,Keyboard,Central,Online,18,799.14,0.09,46,5.3,4566.69,1.1,13089.91,0.29,3796.07,7,2023,3,1,0,1
ORD-04159,2023-07-06,Monitor,South,Enterprise,13,1190.99,0.29,32,9.0,3447.9,1.15,10992.84,0.322,3539.69,7,2023,3,3,3,0
ORD-04160,2023-07-06,Webcam,West,Online,18,1464.14,0.09,37,0.7,649.29,0.96,23982.61,0.144,3453.5,7,2023,3,7,4,1
ORD-04161,2023-07-06,Phone,North,Online,17,1289.03,0.06,55,9.1,568.07,1.15,20598.7,0.258,5314.46,7,2023,3,5,2,1
ORD-04162,2023-07-06,Mouse,Central,SMB,13,1442.54,0.16,58,7.3,2102.29,1.06,15752.54,0.455,7167.41,7,2023,3,4,0,3
ORD-04163,2023-07-06,Keyboard,East,SMB,12,886.85,0.2,47,7.7,1534.23,0.83,8513.76,0.46,3916.33,7,2023,3,1,1,3
ORD-04164,2023-07-06,Phone,West,SMB,3,1468.87,0.22,64,0.6,751.62,0.81,3437.16,0.392,1347.37,7,2023,3,5,4,3
ORD-04165,2023-07-06,Tablet,West,SMB,7,330.3,0.23,43,1.9,3094.84,0.99,1780.32,0.318,566.14,7,2023,3,6,4,3
ORD-04166,2023-07-07,Headphones,East,Enterprise,1,367.04,0.01,23,9.3,3449.3,1.11,363.37,0.472,171.51,7,2023,3,0,1,0
ORD-04167,2023-07-07,Mouse,Central,Retail,5,367.52,0.12,56,1.2,3520.04,0.95,1617.09,0.449,726.07,7,2023,3,4,0,2
ORD-04168,2023-07-07,Tablet,East,Retail,1,1787.19,0.23,34,6.3,958.86,1.14,1376.14,0.439,604.13,7,2023,3,6,1,2
ORD-04169,2023-07-07,Tablet,South,Enterprise,4,198.27,0.27,23,7.8,1598.63,1.0,578.95,0.453,262.26,7,2023,3,6,3,0
ORD-04170,2023-07-07,Keyboard,North,Online,1,1612.94,0.18,45,2.3,1075.36,0.81,1322.61,0.281,371.65,7,2023,3,1,2,1
ORD-04171,2023-07-07,Tablet,North,Enterprise,13,505.46,0.02,26,7.0,3046.54,1.19,6439.56,0.31,1996.26,7,2023,3,6,2,0
ORD-04172,2023-07-08,Monitor,Central,Retail,14,963.44,0.12,44,0.7,2878.7,1.0,11869.58,0.27,3204.79,7,2023,3,3,0,2
ORD-04173,2023-07-08,Monitor,East,Retail,15,1836.12,0.02,52,5.0,2566.24,1.06,26990.96,0.396,10688.42,7,2023,3,3,1,2
ORD-04174,2023-07-08,Keyboard,West,Enterprise,17,1192.58,0.22,63,3.3,1550.68,0.88,15813.61,0.337,5329.19,7,2023,3,1,4,0
ORD-04175,2023-07-08,Phone,West,SMB,12,459.73,0.02,23,6.5,1261.56,0.92,5406.42,0.128,692.02,7,2023,3,5,4,3
ORD-04176,2023-07-08,Laptop,West,Online,7,603.98,0.06,21,8.9,4463.0,0.99,3974.19,0.155,616.0,7,2023,3,2,4,1
ORD-04177,2023-07-08,Phone,South,Enterprise,19,1844.87,0.13,33,1.3,339.38,1.14,30495.7,0.177,5397.74,7,2023,3,5,3,0
ORD-04178,2023-07-08,Phone,South,Retail,3,882.93,0.14,40,4.5,3316.35,0.84,2277.96,0.368,838.29,7,2023,3,5,3,2
ORD-04179,2023-07-09,Phone,West,SMB,18,1194.62,0.12,65,4.2,195.93,1.11,18922.78,0.144,2724.88,7,2023,3,5,4,3
ORD-04180,2023-07-09,Phone,Central,Online,4,946.87,0.14,40,3.2,1049.81,1.03,3257.23,0.316,1029.28,7,2023,3,5,0,1
ORD-04181,2023-07-09,Mouse,South,Retail,3,787.95,0.21,46,4.8,1518.47,1.0,1867.44,0.436,814.2,7,2023,3,4,3,2
ORD-04182,2023-07-09,Laptop,South,Online,12,485.39,0.11,58,8.8,4443.78,1.15,5183.97,0.479,2483.12,7,2023,3,2,3,1
ORD-04183,2023-07-09,Mouse,North,SMB,12,1388.07,0.16,21,9.7,774.9,0.85,13991.75,0.271,3791.76,7,2023,3,4,2,3
ORD-04184,2023-07-10,Tablet,North,Retail,17,1450.57,0.09,57,0.0,4695.25,1.2,22440.32,0.313,7023.82,7,2023,3,6,2,2
ORD-04185,2023-07-10,Headphones,Central,SMB,6,586.03,0.11,57,7.4,4095.74,1.14,3129.4,0.433,1355.03,7,2023,3,0,0,3
ORD-04186,2023-07-10,Phone,South,Enterprise,15,1588.57,0.18,41,6.2,3427.33,0.93,19539.41,0.474,9261.68,7,2023,3,5,3,0
ORD-04187,2023-07-10,Headphones,South,Enterprise,2,1716.34,0.15,23,9.9,2117.56,0.98,2917.78,0.256,746.95,7,2023,3,0,3,0
ORD-04188,2023-07-10,Monitor,East,Online,8,1845.32,0.22,57,0.9,4535.76,0.81,11514.8,0.241,2775.07,7,2023,3,3,1,1
ORD-04189,2023-07-10,Keyboard,Central,SMB,14,364.36,0.17,23,8.1,2686.98,1.01,4233.86,0.28,1185.48,7,2023,3,1,0,3
ORD-04190,2023-07-10,Keyboard,Central,SMB,5,642.65,0.24,31,9.3,1918.92,1.02,2442.07,0.202,493.3,7,2023,3,1,0,3
ORD-04191,2023-07-10,Mouse,East,Online,3,1727.69,0.13,31,9.1,2969.56,1.17,4509.27,0.444,2002.12,7,2023,3,4,1,1
ORD-04192,2023-07-10,Mouse,East,Online,10,437.15,0.15,67,5.6,1238.11,0.96,3715.78,0.227,843.48,7,2023,3,4,1,1
ORD-04193,2023-07-11,Monitor,North,Online,7,56.76,0.2,62,3.3,1437.1,1.03,317.86,0.28,89.0,7,2023,3,3,2,1
ORD-04194,2023-07-11,Phone,Central,Enterprise,11,1748.11,0.07,64,6.4,4604.64,1.1,17883.17,0.228,4077.36,7,2023,3,5,0,0
ORD-04195,2023-07-11,Headphones,Central,Online,15,686.58,0.12,52,3.1,3990.24,1.04,9062.86,0.148,1341.3,7,2023,3,0,0,1
ORD-04196,2023-07-12,Webcam,East,Enterprise,2,858.27,0.19,23,4.1,2616.15,0.86,1390.4,0.343,476.91,7,2023,3,7,1,0
ORD-04197,2023-07-12,Headphones,West,Online,5,920.35,0.01,40,4.5,2141.18,0.87,4555.73,0.335,1526.17,7,2023,3,0,4,1
ORD-04198,2023-07-12,Laptop,West,SMB,11,1704.14,0.13,37,3.0,4057.09,0.86,16308.62,0.218,3555.28,7,2023,3,2,4,3
ORD-04199,2023-07-12,Tablet,North,SMB,8,708.89,0.18,34,3.4,2896.12,0.89,4650.32,0.113,525.49,7,2023,3,6,2,3
ORD-04200,2023-07-12,Keyboard,West,Online,13,1789.95,0.29,37,0.1,2133.67,0.93,16521.24,0.475,7847.59,7,2023,3,1,4,1
ORD-04201,2023-07-13,Tablet,West,Online,11,1253.03,0.26,65,3.0,2625.7,1.1,10199.66,0.242,2468.32,7,2023,3,6,4,1
ORD-04202,2023-07-13,Laptop,West,Enterprise,17,1078.21,0.08,23,4.7,1240.28,0.82,16863.2,0.316,5328.77,7,2023,3,2,4,0
ORD-04203,2023-07-13,Mouse,South,Retail,15,684.95,0.15,57,1.7,1089.65,1.13,8733.11,0.157,1371.1,7,2023,3,4,3,2
ORD-04204,2023-07-13,Headphones,North,Enterprise,1,525.24,0.02,45,8.1,4946.54,0.9,514.74,0.2,102.95,7,2023,3,0,2,0
ORD-04205,2023-07-13,Keyboard,East,SMB,19,1266.91,0.07,30,5.4,4851.0,1.05,22386.3,0.274,6133.85,7,2023,3,1,1,3
ORD-04206,2023-07-14,Tablet,West,Online,16,921.44,0.23,46,7.9,2162.05,1.02,11352.14,0.325,3689.45,7,2023,3,6,4,1
ORD-04207,2023-07-14,Webcam,South,SMB,19,1825.51,0.04,62,1.3,2624.78,0.86,33297.3,0.442,14717.41,7,2023,3,7,3,3
ORD-04208,2023-07-14,Mouse,West,Retail,13,1008.7,0.08,37,8.2,4153.25,0.91,12064.05,0.216,2605.83,7,2023,3,4,4,2
ORD-04209,2023-07-14,Laptop,South,Enterprise,4,1048.0,0.28,34,9.6,3656.59,0.92,3018.24,0.449,1355.19,7,2023,3,2,3,0
ORD-04210,2023-07-14,Webcam,North,SMB,11,862.61,0.25,52,3.5,587.79,1.05,7116.53,0.283,2013.98,7,2023,3,7,2,3
ORD-04211,2023-07-14,Tablet,West,Enterprise,18,1589.06,0.23,62,2.8,1935.59,1.12,22024.37,0.273,6012.65,7,2023,3,6,4,0
ORD-04212,2023-07-14,Webcam,South,Online,18,878.44,0.26,56,6.5,1325.74,1.2,11700.82,0.259,3030.51,7,2023,3,7,3,1
ORD-04213,2023-07-14,Headphones,Central,SMB,10,575.22,0.22,69,6.4,4963.89,0.84,4486.72,0.454,2036.97,7,2023,3,0,0,3
ORD-04214,2023-07-15,Phone,Central,Retail,17,1730.96,0.04,54,1.1,3768.64,1.18,28249.27,0.2,5649.85,7,2023,3,5,0,2
ORD-04215,2023-07-15,Webcam,South,Enterprise,13,1213.82,0.15,60,9.3,334.05,1.02,13412.71,0.443,5941.83,7,2023,3,7,3,0
ORD-04216,2023-07-15,Mouse,West,Enterprise,14,1203.44,0.13,40,4.8,4510.19,0.94,14657.9,0.136,1993.47,7,2023,3,4,4,0
ORD-04217,2023-07-15,Laptop,West,Retail,7,1241.1,0.09,35,7.6,4647.0,0.91,7905.81,0.482,3810.6,7,2023,3,2,4,2
ORD-04218,2023-07-15,Tablet,North,SMB,10,1451.74,0.25,53,3.6,1733.02,0.88,10888.05,0.301,3277.3,7,2023,3,6,2,3
ORD-04219,2023-07-15,Headphones,North,SMB,3,660.48,0.14,37,2.6,3245.69,1.02,1704.04,0.5,852.02,7,2023,3,0,2,3
ORD-04220,2023-07-16,Phone,East,Enterprise,2,116.0,0.02,24,1.1,3441.99,1.18,227.36,0.343,77.98,7,2023,3,5,1,0
ORD-04221,2023-07-16,Phone,North,Retail,19,1630.66,0.08,53,2.7,3674.78,0.87,28503.94,0.147,4190.08,7,2023,3,5,2,2
ORD-04222,2023-07-17,Laptop,West,Enterprise,7,301.36,0.07,59,9.9,3498.19,0.97,1961.85,0.124,243.27,7,2023,3,2,4,0
ORD-04223,2023-07-17,Monitor,East,Enterprise,5,1457.55,0.27,18,6.6,2842.62,0.88,5320.06,0.177,941.65,7,2023,3,3,1,0
ORD-04224,2023-07-17,Headphones,North,Online,3,210.51,0.19,66,8.0,4773.84,0.87,511.54,0.268,137.09,7,2023,3,0,2,1
ORD-04225,2023-07-17,Headphones,South,SMB,2,781.85,0.17,54,9.6,2610.63,1.15,1297.87,0.399,517.85,7,2023,3,0,3,3
ORD-04226,2023-07-18,Keyboard,Central,SMB,6,172.9,0.15,66,0.8,643.47,0.9,881.79,0.1,88.18,7,2023,3,1,0,3
ORD-04227,2023-07-18,Laptop,North,Online,14,1068.32,0.2,52,1.6,494.08,0.9,11965.18,0.203,2428.93,7,2023,3,2,2,1
ORD-04228,2023-07-18,Phone,North,SMB,7,1323.61,0.23,58,9.3,190.05,1.16,7134.26,0.335,2389.98,7,2023,3,5,2,3
ORD-04229,2023-07-18,Phone,South,SMB,2,384.29,0.17,20,5.6,2196.82,0.95,637.92,0.219,139.7,7,2023,3,5,3,3
ORD-04230,2023-07-18,Webcam,West,SMB,11,774.67,0.28,52,6.3,1438.86,0.8,6135.39,0.243,1490.9,7,2023,3,7,4,3
ORD-04231,2023-07-18,Laptop,South,Retail,3,1863.97,0.29,46,4.3,4486.57,1.09,3970.26,0.22,873.46,7,2023,3,2,3,2
ORD-04232,2023-07-19,Monitor,North,Online,9,912.66,0.3,26,8.1,4349.02,1.01,5749.76,0.481,2765.63,7,2023,3,3,2,1
ORD-04233,2023-07-19,Keyboard,West,Enterprise,8,1614.96,0.2,54,5.2,4205.43,1.11,10335.74,0.126,1302.3,7,2023,3,1,4,0
ORD-04234,2023-07-19,Tablet,East,Retail,11,1858.01,0.28,59,8.3,4349.66,1.03,14715.44,0.463,6813.25,7,2023,3,6,1,2
ORD-04235,2023-07-19,Laptop,North,Enterprise,18,1949.97,0.12,64,9.9,1558.27,0.94,30887.52,0.229,7073.24,7,2023,3,2,2,0
ORD-04236,2023-07-19,Keyboard,South,Online,1,1801.73,0.26,42,6.5,2187.98,0.83,1333.28,0.199,265.32,7,2023,3,1,3,1
ORD-04237,2023-07-19,Headphones,East,Online,15,668.94,0.27,29,5.3,1627.52,1.15,7324.89,0.453,3318.18,7,2023,3,0,1,1
ORD-04238,2023-07-19,Keyboard,Central,Online,4,1927.02,0.27,55,3.7,521.8,0.88,5626.9,0.215,1209.78,7,2023,3,1,0,1
ORD-04239,2023-07-20,Webcam,East,SMB,4,1634.17,0.25,24,1.9,4627.83,1.19,4902.51,0.495,2426.74,7,2023,3,7,1,3
ORD-04240,2023-07-20,Mouse,South,Retail,10,1682.49,0.12,24,6.6,3118.04,0.9,14805.91,0.319,4723.09,7,2023,3,4,3,2
ORD-04241,2023-07-20,Phone,East,Online,11,79.59,0.05,21,0.6,749.51,1.13,831.72,0.291,242.03,7,2023,3,5,1,1
ORD-04242,2023-07-20,Webcam,South,Enterprise,18,1910.77,0.1,62,9.6,1109.69,1.12,30954.47,0.491,15198.64,7,2023,3,7,3,0
ORD-04243,2023-07-21,Tablet,North,SMB,15,1567.28,0.23,64,6.5,2308.69,0.99,18102.08,0.191,3457.5,7,2023,3,6,2,3
ORD-04244,2023-07-21,Laptop,West,SMB,3,1547.54,0.07,48,9.6,354.28,0.96,4317.64,0.464,2003.38,7,2023,3,2,4,3
ORD-04245,2023-07-21,Webcam,Central,Retail,7,208.97,0.14,67,2.7,1432.76,1.08,1258.0,0.337,423.95,7,2023,3,7,0,2
ORD-04246,2023-07-21,Phone,West,Retail,7,503.51,0.17,67,9.5,3546.89,1.01,2925.39,0.402,1176.01,7,2023,3,5,4,2
ORD-04247,2023-07-21,Mouse,West,Retail,17,1926.41,0.18,56,6.1,4609.99,1.05,26854.16,0.333,8942.44,7,2023,3,4,4,2
ORD-04248,2023-07-22,Webcam,West,SMB,16,1026.32,0.28,27,8.1,4650.78,0.99,11823.21,0.347,4102.65,7,2023,3,7,4,3
ORD-04249,2023-07-23,Mouse,South,Online,16,825.82,0.2,65,1.8,2648.14,1.02,10570.5,0.162,1712.42,7,2023,3,4,3,1
ORD-04250,2023-07-23,Webcam,South,Enterprise,8,1687.88,0.24,40,5.0,1629.56,0.88,10262.31,0.161,1652.23,7,2023,3,7,3,0
ORD-04251,2023-07-23,Phone,Central,Online,3,220.31,0.17,43,5.7,4611.65,0.82,548.57,0.259,142.08,7,2023,3,5,0,1
ORD-04252,2023-07-23,Monitor,South,Enterprise,15,863.04,0.25,40,3.9,3954.51,0.94,9709.2,0.239,2320.5,7,2023,3,3,3,0
ORD-04253,2023-07-23,Keyboard,South,Online,1,782.62,0.08,46,2.5,2976.85,0.99,720.01,0.385,277.2,7,2023,3,1,3,1
ORD-04254,2023-07-23,Laptop,South,Retail,10,732.21,0.06,25,9.0,4189.31,1.16,6882.77,0.389,2677.4,7,2023,3,2,3,2
ORD-04255,2023-07-24,Laptop,South,Enterprise,2,650.0,0.28,36,0.9,2348.27,0.97,936.0,0.326,305.14,7,2023,3,2,3,0
ORD-04256,2023-07-24,Laptop,North,SMB,7,459.65,0.21,46,1.5,649.75,0.97,2541.86,0.261,663.43,7,2023,3,2,2,3
ORD-04257,2023-07-25,Phone,Central,Enterprise,14,387.18,0.2,60,3.2,4697.37,1.07,4336.42,0.371,1608.81,7,2023,3,5,0,0
ORD-04258,2023-07-25,Headphones,South,SMB,16,1298.79,0.14,23,9.2,2716.63,0.88,17871.35,0.375,6701.76,7,2023,3,0,3,3
ORD-04259,2023-07-25,Monitor,Central,Online,15,1842.82,0.11,46,5.6,3506.92,1.15,24601.65,0.424,10431.1,7,2023,3,3,0,1
ORD-04260,2023-07-25,Tablet,East,Retail,7,1042.26,0.17,41,3.7,2022.23,0.97,6055.53,0.425,2573.6,7,2023,3,6,1,2
ORD-04261,2023-07-25,Mouse,North,Enterprise,13,631.05,0.04,27,4.0,765.13,1.17,7875.5,0.128,1008.06,7,2023,3,4,2,0
ORD-04262,2023-07-25,Phone,South,SMB,10,360.36,0.14,68,8.4,1432.22,0.91,3099.1,0.25,774.78,7,2023,3,5,3,3
ORD-04263,2023-07-25,Headphones,North,Online,9,1668.78,0.14,31,0.3,314.0,0.99,12916.36,0.268,3461.58,7,2023,3,0,2,1
ORD-04264,2023-07-25,Tablet,North,Retail,9,1944.41,0.16,69,0.1,529.14,1.11,14699.74,0.439,6453.19,7,2023,3,6,2,2
